,recID,ingredients,tags,allergies,info
237,55dc49e0f8b25e5d158b4568,salz* zitrone olivenöl* essig* karotte petersilie minze gerebelter oregano honig* senf haselnüsse fenchelknolle hirtenkäse pfeffer* grüne linsen reis-mischung ,vegetarisch ,schalenfrüchte milch schwefel senf kann spuren von allergenen enthalten ,salz* zitrone olivenöl* essig* karotte petersilie minze gerebelter oregano honig* senf haselnüsse fenchelknolle hirtenkäse pfeffer* grüne linsen reis-mischung salz* zitrone olivenöl* essig* karotte petersilie minze gerebelter oregano honig* senf haselnüsse fenchelknolle hirtenkäse pfeffer* grüne linsen reis-mischung salz* zitrone olivenöl* essig* karotte petersilie minze gerebelter oregano honig* senf haselnüsse fenchelknolle hirtenkäse pfeffer* grüne linsen reis-mischung vegetarisch schalenfrüchte milch schwefel senf kann spuren von allergenen enthalten schalenfrüchte milch schwefel senf kann spuren von allergenen enthalten schalenfrüchte milch schwefel senf kann spuren von allergenen enthalten 
238,55e6de90fd2cb916428b4567,rinderhüftsteak salz* butter* olivenöl* karotte kartoffeln tomate knoblauch frühlingszwiebel zwiebel rosmarin zweig pfeffer* pastinake ,,milch ,rinderhüftsteak salz* butter* olivenöl* karotte kartoffeln tomate knoblauch frühlingszwiebel zwiebel rosmarin zweig pfeffer* pastinake rinderhüftsteak salz* butter* olivenöl* karotte kartoffeln tomate knoblauch frühlingszwiebel zwiebel rosmarin zweig pfeffer* pastinake rinderhüftsteak salz* butter* olivenöl* karotte kartoffeln tomate knoblauch frühlingszwiebel zwiebel rosmarin zweig pfeffer* pastinake milch milch milch 
239,55e6deda79a23cba648b4567,öl* salz* hähnchenbrust butter* zucchini zwiebel petersilie basmatireis joghurt senf za'atar pfeffer* frische erbsen rosa pfefferkörner ,,milch senf kann spuren von allergenen enthalten ,öl* salz* hähnchenbrust butter* zucchini zwiebel petersilie basmatireis joghurt senf za'atar pfeffer* frische erbsen rosa pfefferkörner öl* salz* hähnchenbrust butter* zucchini zwiebel petersilie basmatireis joghurt senf za'atar pfeffer* frische erbsen rosa pfefferkörner öl* salz* hähnchenbrust butter* zucchini zwiebel petersilie basmatireis joghurt senf za'atar pfeffer* frische erbsen rosa pfefferkörner milch senf kann spuren von allergenen enthalten milch senf kann spuren von allergenen enthalten milch senf kann spuren von allergenen enthalten 
240,55e6df79fd2cb92c428b4567,roter chili öl* salz* zitrone salbei butter* knoblauch gemüsebrühe* kürbiskerne ricotta rote spitzenpaprika pfeffer* kürbisgnocchi ,,weizen milch kann spuren von allergenen enthalten ,roter chili öl* salz* zitrone salbei butter* knoblauch gemüsebrühe* kürbiskerne ricotta rote spitzenpaprika pfeffer* kürbisgnocchi roter chili öl* salz* zitrone salbei butter* knoblauch gemüsebrühe* kürbiskerne ricotta rote spitzenpaprika pfeffer* kürbisgnocchi roter chili öl* salz* zitrone salbei butter* knoblauch gemüsebrühe* kürbiskerne ricotta rote spitzenpaprika pfeffer* kürbisgnocchi weizen milch kann spuren von allergenen enthalten weizen milch kann spuren von allergenen enthalten weizen milch kann spuren von allergenen enthalten 
241,55e6dfbdf8b25e5f748b4567,salz* olivenöl* essig* zucker* karotte rucola zwiebel cashewkerne avocado honig* senf pfeffer* zitronenmelisse rote paprika zuckermais (dose) griechischer joghurt wraps ,,milch weizen schwefel senf kann spuren von allergenen enthalten ,salz* olivenöl* essig* zucker* karotte rucola zwiebel cashewkerne avocado honig* senf pfeffer* zitronenmelisse rote paprika zuckermais (dose) griechischer joghurt wraps salz* olivenöl* essig* zucker* karotte rucola zwiebel cashewkerne avocado honig* senf pfeffer* zitronenmelisse rote paprika zuckermais (dose) griechischer joghurt wraps salz* olivenöl* essig* zucker* karotte rucola zwiebel cashewkerne avocado honig* senf pfeffer* zitronenmelisse rote paprika zuckermais (dose) griechischer joghurt wraps milch weizen schwefel senf kann spuren von allergenen enthalten milch weizen schwefel senf kann spuren von allergenen enthalten milch weizen schwefel senf kann spuren von allergenen enthalten 
242,55e6dfecf8b25ec5748b4569,öl* salz* essig* kartoffeln knoblauch zwiebel sesam sojasoße honig* ingwer braune champignons chinakohl erdnüsse pfeffer* schweinbauch ,,erdnüsse sesam soja weizen schwefel kann spuren von allergenen enthalten ,öl* salz* essig* kartoffeln knoblauch zwiebel sesam sojasoße honig* ingwer braune champignons chinakohl erdnüsse pfeffer* schweinbauch öl* salz* essig* kartoffeln knoblauch zwiebel sesam sojasoße honig* ingwer braune champignons chinakohl erdnüsse pfeffer* schweinbauch öl* salz* essig* kartoffeln knoblauch zwiebel sesam sojasoße honig* ingwer braune champignons chinakohl erdnüsse pfeffer* schweinbauch erdnüsse sesam soja weizen schwefel kann spuren von allergenen enthalten erdnüsse sesam soja weizen schwefel kann spuren von allergenen enthalten erdnüsse sesam soja weizen schwefel kann spuren von allergenen enthalten 
243,55e6e0504dab7148398b4567,salz* butter* olivenöl* essig* zucker* frühlingszwiebel zwiebel petersilie gemüsebrühe* braune champignons couscous thymian salatherz pinienkerne rote spitzenpaprika hirtenkäse joghurt pfeffer* ,,weizen milch schwefel kann spuren von allergenen enthalten ,salz* butter* olivenöl* essig* zucker* frühlingszwiebel zwiebel petersilie gemüsebrühe* braune champignons couscous thymian salatherz pinienkerne rote spitzenpaprika hirtenkäse joghurt pfeffer* salz* butter* olivenöl* essig* zucker* frühlingszwiebel zwiebel petersilie gemüsebrühe* braune champignons couscous thymian salatherz pinienkerne rote spitzenpaprika hirtenkäse joghurt pfeffer* salz* butter* olivenöl* essig* zucker* frühlingszwiebel zwiebel petersilie gemüsebrühe* braune champignons couscous thymian salatherz pinienkerne rote spitzenpaprika hirtenkäse joghurt pfeffer* weizen milch schwefel kann spuren von allergenen enthalten weizen milch schwefel kann spuren von allergenen enthalten weizen milch schwefel kann spuren von allergenen enthalten 
244,55e6e0b7fd2cb929428b4568,salz* crème fraîche parmesan d.o.p. olivenöl* essig* knoblauch frühlingszwiebel kirschtomaten rote zwiebel petersilie walnüsse honig* aubergine senf brokkolini (bimi) pfeffer* sonnenweizen ,,weizen schalenfrüchte milch senf schwefel kann spuren von allergenen enthalten ,salz* crème fraîche parmesan d.o.p. olivenöl* essig* knoblauch frühlingszwiebel kirschtomaten rote zwiebel petersilie walnüsse honig* aubergine senf brokkolini (bimi) pfeffer* sonnenweizen salz* crème fraîche parmesan d.o.p. olivenöl* essig* knoblauch frühlingszwiebel kirschtomaten rote zwiebel petersilie walnüsse honig* aubergine senf brokkolini (bimi) pfeffer* sonnenweizen salz* crème fraîche parmesan d.o.p. olivenöl* essig* knoblauch frühlingszwiebel kirschtomaten rote zwiebel petersilie walnüsse honig* aubergine senf brokkolini (bimi) pfeffer* sonnenweizen weizen schalenfrüchte milch senf schwefel kann spuren von allergenen enthalten weizen schalenfrüchte milch senf schwefel kann spuren von allergenen enthalten weizen schalenfrüchte milch senf schwefel kann spuren von allergenen enthalten 
245,55e6e0eb79a23cb1648b4568,"öl* salz* knoblauch gewürzmischung ""linsen-suppe"" sesam sojasoße ingwer kokosmilch zitronengras sprossenmischung chili pak choi erdnüsse gelbe zucchini vollkornspaghetti ",,weizen erdnüsse sesam soja kann spuren von allergenen enthalten ,"öl* salz* knoblauch gewürzmischung ""linsen-suppe"" sesam sojasoße ingwer kokosmilch zitronengras sprossenmischung chili pak choi erdnüsse gelbe zucchini vollkornspaghetti öl* salz* knoblauch gewürzmischung ""linsen-suppe"" sesam sojasoße ingwer kokosmilch zitronengras sprossenmischung chili pak choi erdnüsse gelbe zucchini vollkornspaghetti öl* salz* knoblauch gewürzmischung ""linsen-suppe"" sesam sojasoße ingwer kokosmilch zitronengras sprossenmischung chili pak choi erdnüsse gelbe zucchini vollkornspaghetti weizen erdnüsse sesam soja kann spuren von allergenen enthalten weizen erdnüsse sesam soja kann spuren von allergenen enthalten weizen erdnüsse sesam soja kann spuren von allergenen enthalten "
246,55eda81c79a23c08428b4567,süßkartoffel salz* zitrone crème fraîche olivenöl* essig* zucker* tomate knoblauch rote zwiebel petersilie putenbrust ingwer salatkopf garam masala tomatenmark gurke cayennepfeffer pfeffer* ciabattabrötchen ,,milch weizen schwefel kann spuren von allergenen enthalten ,süßkartoffel salz* zitrone crème fraîche olivenöl* essig* zucker* tomate knoblauch rote zwiebel petersilie putenbrust ingwer salatkopf garam masala tomatenmark gurke cayennepfeffer pfeffer* ciabattabrötchen süßkartoffel salz* zitrone crème fraîche olivenöl* essig* zucker* tomate knoblauch rote zwiebel petersilie putenbrust ingwer salatkopf garam masala tomatenmark gurke cayennepfeffer pfeffer* ciabattabrötchen süßkartoffel salz* zitrone crème fraîche olivenöl* essig* zucker* tomate knoblauch rote zwiebel petersilie putenbrust ingwer salatkopf garam masala tomatenmark gurke cayennepfeffer pfeffer* ciabattabrötchen milch weizen schwefel kann spuren von allergenen enthalten milch weizen schwefel kann spuren von allergenen enthalten milch weizen schwefel kann spuren von allergenen enthalten 
247,55eda8fe4dab7174678b4567,salz* zitrone parmesan d.o.p. butter* knoblauch kirschtomaten rote zwiebel brokkoli italienische kräutermischung pfeffer* tortellini ,,weizen ei milch kann spuren von allergenen enthalten ,salz* zitrone parmesan d.o.p. butter* knoblauch kirschtomaten rote zwiebel brokkoli italienische kräutermischung pfeffer* tortellini salz* zitrone parmesan d.o.p. butter* knoblauch kirschtomaten rote zwiebel brokkoli italienische kräutermischung pfeffer* tortellini salz* zitrone parmesan d.o.p. butter* knoblauch kirschtomaten rote zwiebel brokkoli italienische kräutermischung pfeffer* tortellini weizen ei milch kann spuren von allergenen enthalten weizen ei milch kann spuren von allergenen enthalten weizen ei milch kann spuren von allergenen enthalten 
248,55eda966f8b25e41518b4567,"salz* koriander geriebener cheddar olivenöl* essig* zucker* tomate knoblauch rote zwiebel kidneybohnen avocado weizentortillas grüner chili braune champignons limette kreuzkümmel, ganz pfeffer* kürbis (hokkaido) ",,milch weizen schwefel kann spuren von allergenen enthalten ,"salz* koriander geriebener cheddar olivenöl* essig* zucker* tomate knoblauch rote zwiebel kidneybohnen avocado weizentortillas grüner chili braune champignons limette kreuzkümmel, ganz pfeffer* kürbis (hokkaido) salz* koriander geriebener cheddar olivenöl* essig* zucker* tomate knoblauch rote zwiebel kidneybohnen avocado weizentortillas grüner chili braune champignons limette kreuzkümmel, ganz pfeffer* kürbis (hokkaido) salz* koriander geriebener cheddar olivenöl* essig* zucker* tomate knoblauch rote zwiebel kidneybohnen avocado weizentortillas grüner chili braune champignons limette kreuzkümmel, ganz pfeffer* kürbis (hokkaido) milch weizen schwefel kann spuren von allergenen enthalten milch weizen schwefel kann spuren von allergenen enthalten milch weizen schwefel kann spuren von allergenen enthalten "
249,55eda9ebf8b25e3e518b4567,roter chili salz* zitrone olivenöl* essig* zucker* karotte kartoffeln knoblauch rucola petersilie gerebelter oregano honig* senf thymian schalotte schweinenacken radieschen schaschlikspieße pfeffer* pflaumen pastinake ,,schwefel senf ,roter chili salz* zitrone olivenöl* essig* zucker* karotte kartoffeln knoblauch rucola petersilie gerebelter oregano honig* senf thymian schalotte schweinenacken radieschen schaschlikspieße pfeffer* pflaumen pastinake roter chili salz* zitrone olivenöl* essig* zucker* karotte kartoffeln knoblauch rucola petersilie gerebelter oregano honig* senf thymian schalotte schweinenacken radieschen schaschlikspieße pfeffer* pflaumen pastinake roter chili salz* zitrone olivenöl* essig* zucker* karotte kartoffeln knoblauch rucola petersilie gerebelter oregano honig* senf thymian schalotte schweinenacken radieschen schaschlikspieße pfeffer* pflaumen pastinake schwefel senf schwefel senf schwefel senf 
250,55edaa664dab7166678b4568,"öl* salz* koriander knoblauch zwiebel grüner chili ingwer spinat joghurt kreuzkümmel, gemahlen garam masala naan-brot paneer-käse pfeffer* ",,milch weizen kann spuren von allergenen enthalten ,"öl* salz* koriander knoblauch zwiebel grüner chili ingwer spinat joghurt kreuzkümmel, gemahlen garam masala naan-brot paneer-käse pfeffer* öl* salz* koriander knoblauch zwiebel grüner chili ingwer spinat joghurt kreuzkümmel, gemahlen garam masala naan-brot paneer-käse pfeffer* öl* salz* koriander knoblauch zwiebel grüner chili ingwer spinat joghurt kreuzkümmel, gemahlen garam masala naan-brot paneer-käse pfeffer* milch weizen kann spuren von allergenen enthalten milch weizen kann spuren von allergenen enthalten milch weizen kann spuren von allergenen enthalten "
251,55edabaffd2cb9f6178b4567,salz* olivenöl* getrocknete tomaten rote zwiebel basilikum honig* aubergine thymian steinofenbaguette ziegenfrischkäserolle pfeffer* rote paprika ,,weizen sesam soja milch kann spuren von allergenen enthalten ,salz* olivenöl* getrocknete tomaten rote zwiebel basilikum honig* aubergine thymian steinofenbaguette ziegenfrischkäserolle pfeffer* rote paprika salz* olivenöl* getrocknete tomaten rote zwiebel basilikum honig* aubergine thymian steinofenbaguette ziegenfrischkäserolle pfeffer* rote paprika salz* olivenöl* getrocknete tomaten rote zwiebel basilikum honig* aubergine thymian steinofenbaguette ziegenfrischkäserolle pfeffer* rote paprika weizen sesam soja milch kann spuren von allergenen enthalten weizen sesam soja milch kann spuren von allergenen enthalten weizen sesam soja milch kann spuren von allergenen enthalten 
252,55edae4df8b25e8a538b4567,"öl* salz* zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" paprika antipasti petersilie blumenkohl schnittlauch mehl* pfeffer* reis-mischung rotweinessig ",,weizen kann spuren von allergenen enthalten ,"öl* salz* zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" paprika antipasti petersilie blumenkohl schnittlauch mehl* pfeffer* reis-mischung rotweinessig öl* salz* zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" paprika antipasti petersilie blumenkohl schnittlauch mehl* pfeffer* reis-mischung rotweinessig öl* salz* zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" paprika antipasti petersilie blumenkohl schnittlauch mehl* pfeffer* reis-mischung rotweinessig weizen kann spuren von allergenen enthalten weizen kann spuren von allergenen enthalten weizen kann spuren von allergenen enthalten "
253,55f91826fd2cb968628b4567,rinderhüftsteak roter chili öl* salz* koriander butter* kartoffeln knoblauch frühlingszwiebel zucchini gemüsebrühe* sojasoße honig* ingwer pfeffer* ,,soja weizen milch ,rinderhüftsteak roter chili öl* salz* koriander butter* kartoffeln knoblauch frühlingszwiebel zucchini gemüsebrühe* sojasoße honig* ingwer pfeffer* rinderhüftsteak roter chili öl* salz* koriander butter* kartoffeln knoblauch frühlingszwiebel zucchini gemüsebrühe* sojasoße honig* ingwer pfeffer* rinderhüftsteak roter chili öl* salz* koriander butter* kartoffeln knoblauch frühlingszwiebel zucchini gemüsebrühe* sojasoße honig* ingwer pfeffer* soja weizen milch soja weizen milch soja weizen milch 
254,55f91857f8b25ee10a8b4567,salz* hähnchenbrust zitrone olivenöl* karotte knoblauch ei* zwiebel petersilie basmatireis joghurt geflügelbrühe cranberrys schaschlikspieße pfeffer* dukkah-gewürzmischung ,,milch ei schalenfrüchte kann spuren von allergenen enthalten ,salz* hähnchenbrust zitrone olivenöl* karotte knoblauch ei* zwiebel petersilie basmatireis joghurt geflügelbrühe cranberrys schaschlikspieße pfeffer* dukkah-gewürzmischung salz* hähnchenbrust zitrone olivenöl* karotte knoblauch ei* zwiebel petersilie basmatireis joghurt geflügelbrühe cranberrys schaschlikspieße pfeffer* dukkah-gewürzmischung salz* hähnchenbrust zitrone olivenöl* karotte knoblauch ei* zwiebel petersilie basmatireis joghurt geflügelbrühe cranberrys schaschlikspieße pfeffer* dukkah-gewürzmischung milch ei schalenfrüchte kann spuren von allergenen enthalten milch ei schalenfrüchte kann spuren von allergenen enthalten milch ei schalenfrüchte kann spuren von allergenen enthalten 
